商品編號,商品名稱,大分類名稱,中分類名稱,小分類名稱,規格,售價,特價,庫存量,品牌,描述,Youtube 影片介紹,購物網址,備註,商品圖片網址1
4714379956672,米森有機綜合堅果仁/200g,常溫食品,堅果食品,堅果,無,270,0.0,17,米森,商品特色 ★有機級 無添加防腐劑、人工香料及色素 保證不使用農藥、化學肥料及人工添加物 未經烘焙、生機果仁、適合打養生精力湯添加用 完全採用有機農法種植作物、不使用農藥、化學肥料及任何人工添加物、完整保留有機食品的天然成份、照顧全家人的身體、也愛護地球的每一寸土地. 有機農法:回歸大地最純淨的生命力為宗旨!從嚴格選種開始、到淨化土壤的管理、使大地不受汙染、給予人們無汙染及最有生命力的作物、使身體遠離現代精緻飲食及化學添加物所帶來的負擔. 商品規格: 內容物名稱 有機南瓜子(中國)、有機腰果(越南)、 有機杏仁果(美國)、有機核桃(美國) 內容量 200 公克 / 袋 原產地(國) 中國、美國、越南 保存期限 365 日 廠商名稱 青荷國際有限公司 廠商電話 (03)359-4557 廠商地址 桃園市龜山區振興路 1165-1 號 投保產品責任險字號 明台產物保險股份有限公司、字號:0009PDT00094 食品業者登錄字號 H-124407269-00000-9 其他應揭露事項 訂購注意事項: ●商品有效日:消費者收受之商品 其有效日期至少距收受日 91 日以上 ●投保產品責任險公司與字號:明台產物保險股份有限公司、字號:0009PDT00094●運送方式:常溫 ●消費者取貨時 應從速檢查所受領之物;欲退換貨 應善盡商品保存之責任 ●販售人姓名:青荷國際有限公司 電話:03-359-4557 地址:桃園市龜山區振興路 1165-1 號 食品登錄字號 H-124407269-00000-9 ●消費爭議處理申訴專線:03-359-4557;如發生訴訟時雙方同意以桃園地方法院為第一審管轄法院 ●產品資訊若與包裝上略有差異時 以實際包裝上標,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5963&type0=5987&pageIndex=0&goodId=28552,青荷 有機認證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/66/66329.jpg?38
4714379951103,米森有機熟黑芝麻粒/145g,常溫食品,堅果食品,堅果,無,135,0.0,60,米森,米森有機熟黑芝麻粒 嚴選有機食品、完全採用有機農法種植作物、不使用農藥、化學肥料及任何人工添加物、完整保留有機食品的天然成份、照顧全家人的身體、也愛護地球的每一寸土地. 有機農法:回歸大地最純淨的生命力為宗旨!從嚴格選種開始、到淨化土壤的管理、使大地不受重金屬、化肥、農藥、及除草劑的汙染、給予人們無汙染及最有生命力的作物、使身體遠離現代精緻飲食及化學添加物所帶來的負擔. 【商品規格】 原料:有機黑芝麻粒 驗證單位:慈心有機驗證股份有限公司 有機農產品驗證證書字號:1-009-210002 規格:145 公克 保存期限:12 個月(未開封前) 保存方式:避免日光直射、置於陰涼乾燥處、開封後請冷藏並請儘快食用完畢 原產地:台灣 【青荷御膳房】 1.可直接攪拌米飯、麵條或粥品飲用. 2.加入精力湯食材中、一同調理後食用. 注意事項 1.內附乾燥劑及脫氧劑(依各別產品而有所不同) 請勿食用 2.保存請置放於陰涼乾燥處 開封後請冷藏並儘快食用完畢 3.有效日期:標示於外包裝上(西元年 / 月 / 日) ★本商品正值新舊包裝交替中、商品以實際到貨包裝為主★ 產品內容物與規格說明 / 保固資訊 1.品名:【米森】有機黑芝麻粒 2.淨重、容量:145g 3.食品添加物名稱:無 4.原產地(國):台灣 5.保存期限:12 個月(未開封前) 委託工廠:簡單生活開發有限公司 (通過國際 ISO22000 及 HACCP 食品安全認證) 地址:桃園市龜山區南上路 386 巷 1 號 電話:03-3590035 驗證單位:慈心有機驗證股份有限公司 有機農產品驗證證書字號:1-009-210002 ◆產品資訊若與包裝上略有差異時、以實際包裝上標示為準 青荷國際有限公司 地址:桃園市龜山區振興路 1165-1 號 電話:03-3594557 產地:台灣,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5963&type0=5987&pageIndex=0&goodId=28559,青荷 慈心驗證 慈心認證 慈心有機驗證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/66/66365.jpg?38
4712304260696,青仁黑豆/180g,常溫食品,堅果食品,堅果,無,95,0.0,50,食鼎,黑豆是高蛋白食品、蛋白質含量是牛奶的十二倍.又不含膽固醇、黑豆百分之十九是油脂、主要是不飽和脂肪酸.含有的豐富維生素 E 可以延續青春活力、粗纖維素可以促進腸蠕動、所以黑豆自古以來就被視為極重要養生保健食品. 黑豆因子葉顏色而分為黃仁和青仁.黃仁黑豆含水量為青仁黑豆的三倍、青仁黑豆營養組成較接近黃豆、故在補充營養與養生保健、例如:黑豆漿、黑豆茶、黑豆粉、碳燒黑豆等會使用青仁黑豆.如果要選黑豆、青仁黑豆比起黃仁營養含量更高、更適合使用在食補.唐代《本草拾遺》記載、黑豆能「明目鎮心、溫補.久服、好顏色、變白不老.」在古老的觀念中、就認為具有抗衰、防老、養顏美容的功能. 食鼎企業股份有限公司、採用友善環境種植之黑豆品種臺南 3 號、臺南 3 號是民國八十七年由台南區農業改良場所育成、產量、種子品質、色澤及加工風味均較進口黑豆原料優異、近年來此品種深受農友與加工業者的喜愛. 本品使用的是無氫化棕櫚油、來取代不好的反式脂肪.本品一入口後淡淡椒鹽香打破既定印象、咬碎後有點像是蠶豆酥的味道、由於黑豆炒熟後、性熱、要記得控制量、吃太多易上火. 粒粒特大嚴選 ◎香、酥、脆 ◎全新食感 ◎無添加色素及防腐 品名:青仁黑豆 成分:黑豆、鹽、非氫化棕櫚油、胡椒粉 規格:180 公克 保存期限:六個月 產地:臺灣 注意事項:本產品含黑豆成分、不適合過敏體質者食用. 營養標示: 每一份量 30 公克、本包裝含 6 份 每份每 100 公克 熱量 146 大卡 488 大卡 蛋白質 12.3 公克 41 公克 脂肪 7.2 公克 24 公克 飽和脂肪 2.4 公克 8 公克 反式脂肪 0 公克 0 公克 碳水化合物 8.7 公克 29 公克 糖 1.3 公克 4.2 公克 鈉 309 毫克 1030 毫克,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5963&type0=5987&pageIndex=0&goodId=29382,米森 有機認證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/69/69896.jpg?73
4719859740109,康健有機甘栗/150g,常溫食品,堅果食品,堅果,無,89,0.0,36,有機園,【康健生機】有機甘栗 150g &diams;京東板栗(天津甘栗)口感濃郁、粒粒香甜 &diams;已剝殼、100% 無添加 &diams;生產加工過程全程電子監控 &diams;甘栗顏色不同及袋內水分為自然現象、請安心食用. &diams;精選來自中國河北的京東板栗為主要原料.京東板栗又稱天津甘栗、是燕山山脈特產.燕山山脈土壤中富含金、銀、鐵、鋅、硼等十多種礦物質和多種微量元素、這�堬ㄔX 的板栗果實小巧玲瓏、色澤鮮豔、如紫玉一般、其味甘甜、口感好、糯性強、極具營養價值、享有&ldquo;東方食用珍珠&rdquo;的美譽. &diams;生產加工過程全成電子監控、採用滅菌處理、充氮包裝、多階段升溫與殺菌、完美的保留食品的色澤、口感、營養與美味、口感香、糯、甜、入口綿軟、不黏手.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5963&type0=5987&pageIndex=0&goodId=28433,有機園 有機認證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/66/66447.jpeg?93
4719859744251,康健陽光ˋ堅果/210g,常溫食品,堅果食品,堅果,無,280,0.0,24,有機園,【康健生機】陽光堅果 210g 【商品特色】 ★嚴選優質果仁搭配青仁黑豆 ★特別添加南瓜子吃來香脆美味 ★無色素香料無防腐劑 ★營養更完整、飲食更均衡 ★低溫烘焙不燥熱、自然原味營養高 核果類食品除了是許多健康專家建議的優質食品之外、也是衛生署美日建議攝取的重要食物. 【產品責任險】富邦產險保險証號:0504 字第 19AML0001749 號 【食品業者登錄字號】B-116264386-00000-5 【投保產品責任險公司與字號】0504 字第 19AML0001749 號 【製造廠商或國內負責廠商名稱】有幾園生物科技股份有限公司 【製造廠商或國內負責廠商電話】(04)2639-9889 【製造廠商或國內負責廠商地址】台中市梧棲區港埠路一段 537 號 【食物過敏原標示】本產品含有黃豆、杏仁豆和腰果等製品、且工廠設備亦同時生產其他堅果類大豆、含麩質之穀物、芝麻製品、食物過敏者請留意. 【內容物成份】黑豆、黃豆(非基因改造)、杏仁豆、腰果、南瓜子(南瓜仁、玉米澱粉、澱粉(巴卡斯鈉)、蔗糖、山藥粉、洛神花粉) 【內容量(重量)】210 公克 【保存期限(總效期)】420 天,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5963&type0=5987&pageIndex=0&goodId=29135,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/68/68615.jpg?93
4712834523018,滿分優果有機無調味南瓜子/135g,常溫食品,堅果食品,堅果,無,200,0.0,276,歐特,成分 / 有機南瓜子(中國) 重量(g)/405 提供維修 / 無 保存期限(天)/365 效期說明 / 以消費者收受日起算、至少具有效日期 92 日以上;即期商品的有效日期請參見商品資訊載記的「到期日」為主. 保存條件 / 請存放於陰涼乾燥處、開封後請儘快食用完畢. 產地 / 台灣 素食標示 / 純素 注意事項 /1.本產品為天然產物 若有色澤差異 純屬自然現象 敬請安心食用.2.本產品有種子類及其製品 不適合其過敏體質者食用.3.本產品生產製程廠房 其設備或生產管線有處理堅果類、種子類、含有麩質的榖類、大豆、芝麻及其製品.4.本產品內容物以機器去殼 偶有去殼不完整現象 食用時請注意.5.內含脫氧劑請勿食用. 製造廠商或國內負責廠商名稱 / 正原有機國際有限公司 製造廠商或國內負責廠商電話 /02-29576628 製造廠商或國內負責廠商地址 / 新北市板橋區信義路 163 巷 5 號 10 樓 食品業者登錄字號 /F-180226959-00000-4 投保產品責任險字號 / 富邦產物保險股份有限公司 0500 字第 24AML0000753 號,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5963&type0=5987&pageIndex=0&goodId=47718,歐特 慈心驗證 慈心認證 慈心有機驗證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/130/130019.jpeg?29
4712834523087,滿分優果有機無調味核桃/80g,常溫食品,堅果食品,堅果,無,200,0.0,16,歐特,內容物名稱 有機核桃 內容量 80g/ 包 原產地(國) 台灣 保存期限 360 日 廠商名稱 正原有機國際有限公司 廠商電話 (02)2957-6628 廠商地址 新北市板橋區信義路 163 巷 7 號 10 樓 投保產品責任險字號 富邦 0500 字第 20AML0000630 號 食品業者登錄字號 F-180226959-00000-4 本產品有堅果種子類及其製品、不適合其過敏體質者食用. 本產品生產製程廠房、其設備或生產管線有處理堅果種子類、含有麩質的穀類、大豆及其製品. 本產品部份內容物以機器去殼、偶有去殼不完全現象、食用時請注意. 內含脫氧劑請勿食用.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5963&type0=5987&pageIndex=0&goodId=47716,歐特 慈心驗證 慈心認證 慈心有機驗證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/130/130010.jpg?13
4712834523070,滿分優果有機鹽焗堅果/80g,常溫食品,堅果食品,堅果,無,200,0.0,44,歐特,成分 / 有機杏仁(西班牙、美國)、有機腰果(越南)、有機糖漿(墨西哥、印尼)、有機砂糖(巴西)、岩鹽(巴基斯坦)、有機糙米(台灣) 重量(g)/240 保存期限(天)/365 效期說明 / 以消費者收受日起算、至少具有效日期 92 日以上;即期商品的有效日期請參見商品資訊載記的「到期日」為主. 保存條件 / 請存放於陰涼乾燥處、開封後請儘快食用完畢. 產地 / 台灣 素食標示 / 純素 注意事項 /1.本產品有堅果類、含有麩質的榖類及其製品 不適合其過敏體質者食用.2.本產品生產製程廠房 其設備或生產管線有處理堅果類、種子類、含有麩質的榖類、大豆、芝麻及其製品.3.本產品內容物以機器去殼 偶有去殼不完整現象 食用時請注意.4.內含脫氧劑請勿食用. 製造廠商或國內負責廠商名稱 / 正原有機國際有限公司 製造廠商或國內負責廠商電話 /02-29576628 製造廠商或國內負責廠商地址 / 新北市板橋區信義路 163 巷 5 號 10 樓 食品業者登錄字號 /F-180226959-00000-4 投保產品責任險字號 / 富邦產物保險股份有限公司 0500 字第 24AML0000753 號,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5963&type0=5987&pageIndex=0&goodId=47717,歐特 慈心驗證 慈心認證 慈心有機驗證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/130/130014.jpeg?13
4712834523049,歐特滿分優果有機無調味純堅果/80g,常溫食品,堅果食品,堅果,無,200,0.0,104,歐特,品名:有機全果蔓越莓乾 內容物:有機蔓越莓乾(有機蔓越莓、有機糖、有機葵花油) 淨重:100 公克 保存期限:12 個月(未開封) 保存方式:請存放於陰涼乾燥處、開封後請儘快食用完畢. 原產地:加拿大 營養標示每一份量 20 公克本包裝含 5 份 每份每 100 公克 熱量 73 大卡 363 大卡 蛋白質 0.1 公克 0.6 公克 脂肪 0.3 公克 1.5 公克 飽和脂肪 0 公克 0 公克 反式脂肪 0 公克 0 公克 碳水化合物 17.3 公克 86.7 公克 糖 14.2 公克 71.1 公克 鈉 11 毫克 53 毫克 正原有機國際有限公司 (02)2957-6628 新北市板橋區信義路 163 巷 5 號 10 樓 慈心有機驗證股份有限公司驗證 驗證證書字號:1-009-210078,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5963&type0=5987&pageIndex=0&goodId=47715,歐特 慈心驗證 慈心認證 慈心有機驗證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/130/130006.jpeg?49
4714379956559,米森有機京都玄米綠茶/3g*8包,常溫食品,沖調/飲品/咖啡/早餐,茶葉/茶包,無,175,0.0,-1,米森,品名:有機京都玄米綠茶(3gx8 包 / 盒) 原料:有機玄米綠茶(有機糙米、有機綠茶)、有機抹茶粉 淨重:3 公克 x8 茶包、24 公克╱盒 保存期限:18 個月(未開封) 保存方式:避免日光直射、置於陰涼乾燥處、開封後請冷藏並請儘快食用完畢 驗證單位:慈心有機驗證股份有限公司 有機農產品驗證證書字號:1-009-210002 委託工廠:簡單生活開發有限公司(通過國際 ISO22000 及 HACCP 食品安全驗證) 原產地:日本 - 京都 備註:產品資訊若與包裝上略有差異時、以實際包裝上標示為準 &middot;產地:日本京都府 【食品業者登錄字號】H-124407269-00000-9 【投保產品責任險公司與字號】明台產物保險股份有限公司、字號:0009PDT00094 【製造廠商或國內負責廠商名稱】青荷國際有限公司 【製造廠商或國內負責廠商電話】03-359-4557 【製造廠商或國內負責廠商地址】桃園市龜山區振興路 1165-1 號 【食物過敏原標示】無 【內容物成份】純素,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=5989&pageIndex=0&goodId=28478,青荷 慈心驗證 慈心認證 慈心有機驗證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/65/65941.jpg?32
4714379953558,米森南非國寶茶/3g*10包,常溫食品,沖調/飲品/咖啡/早餐,茶葉/茶包,無,175,0.0,38,米森,食用方式 【冷泡法】取出茶包直接加入約 600 毫升的冷開水或礦泉水中、 靜置 30 分鐘或放入冰箱冷藏 3~4 小時即可飲用. 【熱泡法】取出茶包直接加入約 250 毫升的 90 度?C 熱開水、 靜置約 3 分鐘後即可飲用. ※本茶包建議可回沖 2 次 商品規格 成分:南非國寶茶(原葉) 規格:3 公克 x10 茶包 保存期限:18 個月(未開封) 原產地:南非,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=5989&pageIndex=0&goodId=28485,青荷 慈心驗證 慈心認證 慈心有機驗證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/93/93574.jpg?32
4713517167796,玫瑰花茶/2g*60入,常溫食品,沖調/飲品/咖啡/早餐,茶葉/茶包,無,350,0.0,18,曼寧,玫瑰花茶(無咖啡因) 由玫瑰花、玫瑰果及洛神葵複方調配、沖泡後散發迷人的玫瑰花香氣、微酸帶甜的口感、深受女性喜愛. 優雅清香的玫瑰花茶、能令人心情愉悅、促進新陳代謝、美容養顏. ◆純淨花草成分、無添加人工添加物、無咖啡因 ◆SGS 檢驗合格 淨 重:80 公克&plusmn;4.5 公克(2 公克 X40 茶包)/ 盒 成 分:玫瑰、玫瑰果、洛神葵、香料 原產地:玫瑰(伊朗)、玫瑰果(智利)、洛神葵(德國) 保存期限:二年(未開封) 保存方式:開封後請盡早飲用、避免置於高溫、潮溼及日光直射處.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5964&type0=5989&pageIndex=0&goodId=46235,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/126/126019.jpeg?32
